id|name|geoname_id|ivector_connect_geo_level_id|ivector_connect_id|ivector_connect_unique_code|administrative_subdivision|country
a8d614ec-cd16-460b-a0ac-4572c2d66aaf|Arawa|2100633|2|359|9TT53C|Bougainville|Papua New Guinea
8e2e34d4-a649-4f30-8051-2f1403862d1f|Árta|264559|2|3613|3I6RQT|Epirus|Greece
76ca6d85-9694-4b0e-837c-94be0f3cab94|Tambacounda|2244991|2|2194|YSA82L|Tambacounda|Senegal
1b05fa38-5ed3-4441-b6ea-c72f400a1fcb|Nakhon Si Thammarat|1151933|2|2341|BIVVJK|Changwat Nakhon Si Thammarat|Thailand
3579e6f4-574e-4928-80af-f6f6f692ed5c|Taylorsville||2|9909|UGP5BX|Mississippi|United States
10a6791e-d080-49dd-a283-d9b79cfd0e5e|Bragança Paulista|3469092|2|1510|O6MZXJ|São Paulo|Brazil
11130370-1110-4fba-9a1e-800a980e1e8b|Puerto Maldonado|3931470|2|334|W6JA1D|Madre de Dios|Peru
a770c630-48d2-40dd-b58c-870f6f6531cc|Puruándiro|3991219|2|5995|XY1TUI|Estado de Michoacán de Ocampo|Mexico
3b5ac8ba-4c09-42f1-8f59-ba04805371e9|Tallkalakh|163533|2|2252|764PG7|Homs Governorate|Syria
f67199fa-9ca2-400e-84b1-e43fe3152da9|Oberá|3430340|2|111|FQUHVM|Misiones Province|Argentina
da12798e-6537-40b1-b40a-e20fe329cde7|Sighișoara|8436351|2|838|VGF2QV|Judeţul Mureş|Romania
6260513e-338d-4056-9cc0-7f86173a3ab7|Khovd|1516048|2|5796|SFR4DB|Hovd|Mongolia
0d94f7df-fac1-470d-b72b-6d07bcde9923|Saijō|1926054|2|9372|B3LFQ9|Ehime|Japan
1424020b-eec7-42cf-b686-0e432fedfe33|Brunswick|4184845|2|4788|0HB6HZ|Georgia|United States
fa25048b-adc4-444e-b483-d6c8f71f0d0c|Sông Cầu|1567723|2|4356|3691PY|Tỉnh Phú Yên|Vietnam
821cdcbd-6ff0-46df-a336-b8f86d14e095|Medenine|2469473|2|2555|4L19JX|Gouvernorat de Médenine|Tunisia
6fdfa82d-7ae7-4f66-aa03-1bf7eb61f569|Cebu City|1717512|2|390|RW395Z|Central Visayas|Philippines
4eb325e5-e968-44d8-80cd-45d43c549742|Shrewsbury|2637891|2|4662|9O4KKU|England|United Kingdom
91c34454-e505-4ee5-be99-e25b46f84d2a|Majuro|2113779|2|5726|L1FMQX|Majuro Atoll|Marshall Islands
29fd8525-b1c2-40dd-a754-614ba0010e7e|Tuskegee||2|8176|91HWST|Alabama|United States
f41a847e-c84f-4fa9-8782-24c809faf5ed|Westover||2|10661|TJQDTP|West Virginia|United States
1413c293-4202-4e78-a3cd-9f851ec1dae9|Waukegan|4915734|2|5092|XAJIHU|Illinois|United States
5d28d532-dd68-4595-b0b8-2ce0fa9f7b96|Zabīd|69500|2|4432|WY9254|Muḩāfaz̧at al Ḩudaydah|Yemen
216bc080-0626-47c9-b6cf-5294ea0aef1e|El Ejido||2|3361|9WPTYD||Spain
af714185-79cd-4b4a-9d5d-97778b7b6d58|Piekary Śląskie|3089125|2|590|VC9Y3D|Województwo Śląskie|Poland
c0233bc9-e38c-4123-8dff-ae7ec939a08c|Chita|2025339|2|1003|HE7TXB|Zabaykal’skiy Kray|Russia
41518f47-a671-4973-9459-fcc7c19f2842|Santa Maria|3450083|2|1455|Z1C1SF|Rio Grande do Sul|Brazil
064c2e1c-76e0-4bbe-b1e7-c5e4f9753ef5|Kortrijk||2|10796|RK5MFB||Belgium
99a25c25-bf89-48a2-bd77-32d12e31de0c|Devon||2|8493|50LTVA|England|United Kingdom
d5bf7e23-69a5-4c2f-a465-10bc4570c71c|Skalica|3057630|2|2165|TOR3JG|Trnava|Slovakia
c5819be6-c96a-4803-80a2-cd6ba9cab796|Calafat|683034|2|811|9790JP|Dolj|Romania
9b81b734-e4e0-40a4-8414-78bb2bd0de80|Fomento|3558744|2|1982|ITUGOU|Provincia de Sancti Spíritus|Cuba
2b7871e8-481b-4e23-9526-491ce6713afd|Muratpaşa|8074174|2|2903|AK3HK5|Antalya|Turkey
f2543b8e-980c-4b89-bc59-fbddfc0c4645|Orūmīyeh|121801|2|4131|KJY5UC|Ostān-e Āz̄arbāyjān-e Gharbī|Iran
35980c81-5835-40f1-b67a-3104ef71c280|Frederiksberg|2621942|2|2127|AO48HF|Region Hovedstaden|Denmark
6b651585-e8aa-49a0-856a-80d65c1375dd|Bora Bora||2|10724|P7AFDG||French Polynesia
97ea93df-fab2-4ccd-8bba-5b28a6ce3359|Villa Constitución|3832778|2|1162|4JRPRB|Santa Fe Province|Argentina
73da4bc4-28d0-4cd0-9143-82adb1ae8df4|Powell River||2|4548|Z6WHQ2|British Columbia|Canada
3f73fa28-0249-4192-9a64-0415b83f48c9|Nagykőrös|3047651|2|3812|URC3JZ|Pest megye|Hungary
97b8358a-f737-438b-9e82-dab6c319084f|Prizren|786712|2|4417|T5H1P4|Prizren District|Kosovo
c9879f91-22b3-4e36-bdce-cb7f384fd7a6|Kerrville|4703078|2|4979|RKPD4H|Texas|United States
154c6537-46e9-4868-83b5-54251cc4f808|Hagåtña|4044012|2|3710|9M1UYH|Hagåtña Municipality|Guam
dda374db-702a-454c-9ac8-18b1ae9b3abb|Ebebiyin|2309332|2|3589|6RELB1|Provincia de Kié-Ntem|Equatorial Guinea
de61154b-5eb5-42e4-a9a1-c5d637d60753|Monroe|4479946|2|4892|HV2S1U|North Carolina|United States
2f8d8260-f33f-45d5-936a-867fdec1aac0|Saint John||2|9999|U82Y8P|New Brunswick/Nouveau-Brunswick|Canada
ee516177-b62b-4af8-ab97-2fda674937ec|Kraśnik|767623|2|527|V554H7|Województwo Lubelskie|Poland
dc7b0390-1ffb-4d99-a4e9-ddfb6d1e8079|Amboise||2|8720|DJYV2X||France
597bca1c-31d5-4938-a35b-c94e40cd10b5|Bradenton|4148708|2|4756|S9X56Y|Florida|United States
cd171e18-c7a5-4a34-93f8-dfada7e89e9e|Friedrichweiler||2|8851|6WBFS9||Germany
689cc4c8-0d5c-45dd-afc1-207030409989|Bảo Lộc|1588275|2|4403|UINC1P|Tỉnh Lâm Đồng|Vietnam
0460c547-07b3-43e8-942e-a557f38ab222|Thiruvananthapuram|1254163|2|3987|MLS03P|State of Kerala|India
41c6816c-b0ac-4bea-97f5-321208134a14|Telluride||2|8431|GDDALP|Colorado|United States
a5a9e23a-9994-4654-a97f-3577b67296ff|Luleå|604490|2|1051|NA5ZIC|Norrbotten|Sweden
d8073de9-79fa-4293-8731-a5662b0f387c|Santa Cruz del Norte|3537845|2|1932|H53ZC5|Provincia Mayabeque|Cuba
ee8166a8-fed4-4d80-b464-6701b9116c40|Petersburg|4778626|2|6523|YXCN1X|Virginia|United States
da396af5-24cc-469c-b031-713e91a7d4e4|Ottawa||2|9696|NRQ7O7|Kansas|United States
9a27c959-68e0-4dee-95aa-8e4c53c170ac|Shīnḏanḏ|1125155|2|12|JAVGG3|Herāt|Afghanistan
3f1b4cb9-f331-436c-bfd8-df8579385059|Khenchela|2491889|2|3220|KW4955|Wilaya de Khenchela|Algeria
24c58743-0078-4817-91f4-a2ca057f5c63|Nisko|763829|2|519|OAKP3Z|Województwo Podkarpackie|Poland
f8d1b95e-c297-46c7-a6b9-553e073f23cc|Ushiku|2110629|2|9528|N3O0TI|Ibaraki|Japan
c716c9c0-f177-43f1-89ce-1d04db41afb6|Comrat|618405|2|5687|U1E6K8|Găgăuzia|Moldova
92fee94b-3dd5-4e0e-a403-122763605c13|Herisau|2660365|2|1676|HYBRYD|Kanton Appenzell Ausserrhoden|Switzerland
ea62de94-207e-4133-98b8-5f90f0cfc08e|Tirunelveli|1254361|2|9124|DHF8S9|State of Tamil Nādu|India
ff6d58bd-f672-4b2e-8378-673b253cfdbf|Smarhon’|621713|2|1580|GM0OVE|Grodno Oblast|Belarus
e7c6fef2-5281-4a97-a687-56cf45a7869a|Arzon||2|8740|HJNTIP||France
60d7bc30-7f23-4793-af3c-6032040c02d3|Banes|3567869|2|2011|6GE5EW|Provincia de Holguín|Cuba
407cb53a-a9ad-4275-bbc1-8aa7f1807070|Zachary||2|9724|TM0CJQ|Louisiana|United States
255e3c3b-0803-41f9-b8f7-6168c60bd9a3|Girona|3121456|2|3353|XU1KV7|Catalunya|Spain
aef59221-1309-4d2b-a9b2-4ad5e836e059|Tomaszów Mazowiecki|756867|2|490|7RBA9B|Województwo Łódzkie|Poland
dfdbf1b9-f664-4fec-a0e2-a3c7625b30c6|Onomichi||2||5ZJGM2||Japan
2ce8a468-03ad-48fa-a020-d2720ebc0894|Elizabeth City|4465088|2|4880|UEO9ZS|North Carolina|United States
621af96d-18cc-40c3-a466-a832bd46d913|Mendocino||2|8387|MO0G9M|California|United States
a973703b-0fee-462c-ae60-e8617ffcef3b|Bøstad||2|11380|W5KE0G||Norway
2259a7ed-9acd-4ca9-ada8-9b57898387c4|Marshall|4709272|2|4984|U65CU4|Texas|United States
a6c831a9-38bd-416e-8eff-619b228f79f2|Dublin||2|10135|K73B3G|Ohio|United States
20857611-90b6-41e0-962e-87a7900fc4e5|Kaunakakai||2|9070|W008HM|Hawaii|United States
93367085-cfd0-465e-a456-71597b2f4691|Sensuntepeque|3583158|2|2238|HUBC2B|Departamento de Cabañas|El Salvador
5d0eb3fd-7062-4ad9-a807-20b43944a0c4|Enniskerry||2|7247|J5ZIKJ||Ireland
a847525d-d718-411e-b3e9-203cf7852713|Trujillo|3625979|2|4260|4QFDVS|Estado Trujillo|Venezuela
3b97e317-f082-40c7-9776-e289b83691a5|Arnhem|2759661|2|247|NH3XVI|Provincie Gelderland|Netherlands
280f621f-f0e0-4864-92ce-a0d22ad61a8b|Shōbara|1851713|2|9414|EDG25W|Hiroshima-ken|Japan
21461774-9e6a-45f4-afe9-a1793d479f21|Punta De Mita||2|9842|P9ZPLY||Mexico
f6e5875e-9120-4302-88a9-8894baabcf2e|Cabano||2|10274|QEPQ3P|Québec|Canada
e787b24e-e849-42ea-8e25-e7ff4696389e|Bydgoszcz|3102014|2|625|GOMUY6|Województwo Kujawsko-Pomorskie|Poland
6bd01a67-b0fc-4913-ad0a-ad93b290cb80|Garden City|5445439|2|4523|IGXPT9|Kansas|United States
8961bb10-77dc-42c8-87a4-204842070df7|Wismar Gaeglow||2|8826|0I4G5A||Germany
9e0ffd94-5e91-40f5-89da-d28909fb4583|Pailin|1830205|2|5482|32FJKW|Pailin|Cambodia
daf6583f-8342-4c97-8975-216924fb89ae|Warren|5175865|2|6286|IP8IR4|Ohio|United States
76eb316b-9c12-4b5c-8f66-ebc6f4e817c4|Paso de los Libres|3430104|2|110|2UMMZB|Corrientes Province|Argentina
090f5459-c647-4de0-943b-3f613869d14b|Utsunomiya|1849053|2|5364|39MDBL|Tochigi|Japan
3f51cb02-00b7-49a4-ac20-c873b53c8972|Phetchaburi|1149698|2|2318|AVX5B8|Changwat Phetchaburi|Thailand
e3e967d3-b021-4f84-9c36-9976c51d1b28|Daşoguz|601734|2|2539|9S6YF4|Daşoguz Welaýaty|Turkmenistan
e5459e6e-2087-442c-8e17-fd65d9b0a489|Muskegon|5003132|2|5144|V4ZX0H|Michigan|United States
c2f81a8c-d485-49d6-98e3-18d8a38bbe1c|Astrakhan|580497|2|975|DZAMOT|Astrakhanskaya Oblast’|Russia
bb294932-326e-429e-8cb3-9386e6f26815|Kui Buri|1152562|2|2350|XD2YHP|Changwat Prachuap Khiri Khan|Thailand
56fc624a-4afb-4b5b-9122-123e9e38f5c8|Gulu|233346|2|4194|IW9ISK|Northern Region|Uganda
7ef99311-2608-4ac3-ba6e-68a5c83ae0f9|Nan|1608452|2|2444|6NGIE0|Changwat Nan|Thailand
0a2aa533-0eac-4eeb-8819-5aaf506aeb67|Calabozo|3647444|2|4321|DPHYYF|Estado Guárico|Venezuela
e502db84-ccfe-4cab-956e-4817d53a6dfe|Los Banos||2|8398|SC9ZUL|California|United States
7c1483be-0d0f-48e4-85ff-c31c3f868729|Merkezefendi|11238838|2|2904|VNRAAO|Denizli|Turkey
23efea9f-0c79-4aed-9f29-1420de619f69|Saint Peter Port|3042287|2|3557|1PDQKO|Saint Peter Port|Guernsey
0831fa91-ad0b-46c0-8c4e-e105632430cd|Tsukumiura|1849661|2|9648|XK0M77|Oita Prefecture|Japan
3628686f-ab92-40a9-8d4d-2b77e953eb4e|Stillwater|4552215|2|4920|LENQTS|Oklahoma|United States
71b86c86-f049-4b3c-a72b-aac7d21d5ad0|Wŏnsan|1866923|2|5499|XIZ9FO|Kangwŏn-do|North Korea
6c985ab3-d9b4-41fb-bf23-f3ac65a82049|Gero|1848055|2|9380|BSEGLO|Gifu|Japan
2982e214-4ab7-42dd-afdf-d80345e572c6|Gambēla|337405|2|3404|1BF5NZ|Gambela Region|Ethiopia
a453e5e8-e85c-4e0c-ba74-ba4de82ea7c9|Chilliwack|5921356|2|4539|66A9LN|British Columbia|Canada
eb54a3ea-565b-4628-ada3-6b9cab9317c2|Drayton Valley||2|8220|N2MC6T|Alberta|Canada
bb46822c-db0d-489a-9959-cb352cc5b560|Zaragoza|3104324|2|3329|K2XBFF|Aragon|Spain
6ae06579-0a46-4ea5-8cb9-01e25429f1e4|Buta|217570|2|1628|0AWMGU|Bas Uele|Democratic Republic of the Congo
7708e6e9-3609-41e7-b1a9-4a465758221b|Hūn|2216645|2|5649|CGI8XN|Al Jufrah|Libya
981255d4-b304-4ef4-adcb-1d38b8c89823|Chartres|3026467|2|3497|JPW2AW|Centre-Val-de-Loire|France
d9a54f26-fc7b-4762-8677-20abcf1d6fa2|Busia|234077|2|4196|0YPNGK|Eastern Region|Uganda
bbad897e-023d-4977-b19f-b1e07c04348a|Quba|585221|2|1286|WLGRTY|Quba Rayon|Azerbaijan
13a0b0d3-aa90-4cd7-bc3c-297077c17cdf|Bend|5713587|2|6415|BJD3VH|Oregon|United States
142c6069-f12f-427e-b20b-27db9b42cb7d|Hakui|1863341|2|9248|1OF5TX|Ishikawa-ken|Japan
d3ecba72-d053-4206-9f72-c5afa013732e|Beypazarı|750637|2|2881|VJ6XKR|Ankara|Turkey
2c253637-6cdc-4aba-87fa-cf6c3a9bb1ae|Isle of Wight||2|8594|Q60NPM|England|United Kingdom
536d7b20-0e49-45be-8c55-3ddf345ba374|Sapporo|2128295|2|5413|RSY77O|Hokkaido|Japan
9f7fc872-13a7-49d6-a760-061d735def8d|Rạch Giá|1568510|2|4359|PUY155|Tỉnh Kiến Giang|Vietnam
a038ec88-d972-47ff-a548-b5b8ea3c39a5|Charlevoix||2|10270|FTO1FN|Québec|Canada
507f0b23-f4a9-41a8-bc65-541d4874b26d|Tipasa|2476028|2|3200|SV62UD|Wilaya de Tipaza|Algeria
48330e05-7dcb-4caa-904e-2ba3e0f3dd88|Hastings|5069802|2|6198|15EGQ5|Nebraska|United States
9a49745d-810b-408b-bd98-50a59cf172d0|Qinzhou|1797551|2|1795|UJIMES|Guangxi Zhuangzu Zizhiqu|China Mainland
8ca19c94-6c3e-4ad3-badf-8351b6bf5eb4|Boa Vista|3664980|2|1528|ZJVK8T|Roraima|Brazil
7d6c1230-09a6-452c-808c-91a67871ce49|Ambatondrazaka|1082639|2|5724|LM7N9C|Alaotra Mangoro Region|Madagascar
0404f557-4a0c-430f-a371-7f2e0c724e70|Souk Ahras|2479215|2|3205|GBULY7|Wilaya de Souk Ahras|Algeria
18b7edf5-409e-4685-9c25-03557c516e06|Kashihara-shi|1859951|2||Q5CI8O|Nara-ken|Japan
95544d81-a421-41b4-ab6b-74708ad690d1|Totonicapán|3588258|2|3634|ZRE7TC|Departamento de Totonicapán|Guatemala
97d6e3f0-4318-44a0-8799-aa1ec3527ea8|Oswego|5130081|2|6234|EQR6YB|New York|United States
8895d892-af50-47e7-9494-f09e6298aa89|Ho Chi Minh City|1566083|2|4347|R6V69R|Ho Chi Minh City|Vietnam
80924da9-8bca-41de-afd7-505d4e32de85|Peterborough||2|8452|EGJ0V3|Connecticut|United States
40683e1b-1233-4488-bb42-537a2e9181d0|Jesús Menéndez|3556268|2|1970|V2CO6R|Las Tunas|Cuba
c663da39-0424-49e4-93ba-05795e8ae035|Mariel|3547600|2|1959|SW3FHD|Artemisa|Cuba
e24ae21b-897e-468e-9d56-73062be1661b|Tandil|3427833|2|96|39PDVT|Provincia de Buenos Aires|Argentina
9aaffbbe-94bb-4a46-87e1-a16640f8951b|Râmnicu Vâlcea|668872|2|751|MEC9CP|Judeţul Vâlcea|Romania
aa68ed6c-0642-4f80-bfcf-f7a96393f68d|Nishiwaki|1855134|2|9627|VKPMG5|Hyōgo|Japan
7d6dd0eb-10cc-4caf-a723-1e638119067f|Tsimlyansk|480876|2|883|XN82B5|Rostovskaya Oblast’|Russia
e130dfdb-c4e3-441e-9197-7969e8147d7c|Entroncamento|2268575|2|673|AYEOYB|Distrito de Santarém|Portugal
866aab87-2cb0-44eb-818e-9d4c7624d4c1|Salmon Arm||2|8329|NG25GY|British Columbia|Canada
7004f411-6209-4ff4-adfc-be6179951c75|Lautoka|2204506|2|3429|XKS6T9|Western Division|Fiji
a88b04c3-a1df-425d-a218-a1d5b328acea|Isere||2|8673|1G5FMK||France
a9702725-5bab-413f-84f3-704a2fe1922d|Beirut|276781|2|5576|7ZUBX4|Beyrouth|Lebanon
93380735-11f3-4e86-896b-571086fd4bfe|Casilda|3862351|2|1237|8FZMX0|Santa Fe Province|Argentina
ff03e0ce-3490-4f15-bff1-316599da4326|Livingstone|910111|2|4494|S0MIMG|Southern Province|Zambia
164cc83f-1c9e-4dec-a39e-83e06efedcda|Greenfield|4258285|2|5099|T2N0HJ|Indiana|United States
52213080-713d-44f5-a765-d5bd27b98122|Karacabey|744537|2|2832|1LU2ZB|Bursa|Turkey
961d0f29-a4f4-4123-9e82-7fce34462cea|Alpena||2|9855|4YGKVI|Michigan|United States
1ab4ceff-5ad4-463d-8f82-9ff83332d0c7|Clairmont||2|8205|767C66|Alberta|Canada
9a4be664-a7e4-4484-a857-186278923a8d|Chongqing|1814906|2|1842|5XS3JF|Chongqing Shi|China Mainland
657520e6-0d15-48d4-b18f-0e6dfd233f0b|Yoshikawa|1848188|2|9431|FE8RZ8|Saitama-ken|Japan
687cc576-3737-49ce-930c-133fc22c5afa|Sarpol-e Z̄ahāb|120931|2|4126|OBXXIU|Ostān-e Kermānshāh|Iran
48be7562-3422-46be-83b2-748d22883309|Okanagan Valley||2|8321|EJQGBS|British Columbia|Canada
c0b79bcc-2c8f-4ddd-b795-cf0df2002bbd|Ina|1861641|2|9385|C92147|Nagano-ken|Japan
131cdd64-c496-4f94-a802-245f0a88c32a|Beaune||2|8699|8AYAMZ||France
92b81bf6-216b-473a-9f91-027adfd4b526|Rockdale||2|10568|U264O5|Texas|United States
8d587a97-0b0a-423a-b322-4b30d77ed35d|Toms River|4504476|2|6210|WA895Y|New Jersey|United States
87490dbd-52e2-4ef9-b473-d9fb917e0522|Waikato||2|10067|NUSE33||New Zealand
194eae73-c93f-4148-902b-8f488f9de3b7|Sóc Trăng|1567788|2|4357|1WG7OW|Tỉnh Sóc Trăng|Vietnam
70b0bc69-606f-4942-bb6c-b2a23f0f2e84|Moa|3546791|2|1954|IS8NIZ|Provincia de Holguín|Cuba
fd4dc99d-ac64-41cf-be4b-7b98a52bac17|Tambuwal|2322495|2|6122|N4KHVZ|Sokoto State|Nigeria
1f4d845e-4292-4627-994e-f4a70af5e725|Ambatofinandrahana|1083239|2|5725|G5WTDH|Amoron'i Mania Region|Madagascar
5f5d7f22-f700-422e-998e-c71912065828|Sarandë|363243|2|50|NV6V52|Qarku i Vlorës|Albania
104b0a9f-3805-4acd-bc4f-634776460988|Kuwait City|285787|2|5538|JY2T5B|Al Asimah Governorate|Kuwait
dc1bba13-a04b-46d9-943c-1c3e0e7c5d7a|Fukushima|2112923|2|5410|LLJ37I|Fukushima-ken|Japan
79cabdcb-d747-436e-975a-b16b685eaffe|Bandol||2|8672|17MN8W||France
819fff21-4ca8-4a0e-81f5-414b0ff0021a|Woodstock|6184365|2|4561|Z2U4C3|Ontario|Canada
bb712a54-a8fb-4fdf-9c9e-aa8a422b6a98|Cartagena|3687238|2|1902|ASJHOC|Departamento de Bolívar|Colombia
7dde6872-0ec8-463a-8aef-364aba4463da|Vicenza|3164419|2|5243|7AK89V|Veneto|Italy
1f462ac7-1c6f-42c2-b237-fda9fcc536bd|Magumeri|2331528|2|6166|3UVRCP|Borno State|Nigeria
2b4a7622-1aca-4ca5-ab03-3ef86c442c7d|Pandeglang|1632823|2|3898|1VTZG2|Banten|Indonesia
fd9c5530-bcd4-44c9-9de9-bb42115157fe|Singa|366847|2|1034|IT31K3|Sennar|Sudan
15010ac8-9572-4381-a845-5f679202b691|Turbat|1163054|2|407|O46IPL|Balochistān|Pakistan
bc9c7ff8-bf09-41ab-a22d-4b093ad1bca9|Laç|3185012|2|61|WUD4JV|Qarku i Lezhës|Albania
fca9a3cc-9d95-4afe-aef7-128300f1e87f|Södertälje|2676176|2|1076|ZW6W04|Stockholm|Sweden
b7d3c61c-1b54-4da2-a908-f9d744762944|Saratoga||2|10692|KO50S2|Wyoming|United States
39ffd861-4b97-472d-9f84-18949b9a775d|Central Coast||2|10356|CKGM8W|State of New South Wales|Australia
9ca16574-f417-4709-9300-ff3a7c446b6b|Tulcán|3650472|2|3243|86RYPI|Provincia del Carchi|Ecuador
99b0c844-2f5b-4933-ba85-438783ddc745|Arendal|3162955|2|278|5OB1L1|Aust-Agder fylke|Norway
30f86def-2352-4786-98f9-1170a245d433|Pathein|1328421|2|5791|R7LN25|Ayeyawady Region|Myanmar
3f455125-7459-4e02-8720-c51a8464af16|Gumushkhane|746425|2|2847|DO16GX|Gümüşhane|Turkey
e7394e79-3b4c-4b45-b378-fe59ef354dd7|Ōmura|1854093|2|9650|XLOYBV|Nagasaki Prefecture|Japan
15d8af55-5cef-46be-890b-f63a886ad565|Mendi|2090990|2|352|2KHLG3|Southern Highlands Province|Papua New Guinea
b53a30cd-d8f3-495d-b059-10c63d428628|Vĩnh Long|1562693|2|4340|ZXHBWH|Tỉnh Vĩnh Long|Vietnam
64841725-b13d-41f7-a8ad-6c711155e91e|Sheridan|5838198|2|6454|DW1L1T|Wyoming|United States
a6bdf000-d552-4859-9add-5f49b0a85729|Tropea||2|11234|XQCTEG||Italy
61baf700-c602-48ae-90ee-7c1e9b609b84|Sanford|4490329|2|4897|RUQ6CQ|North Carolina|United States
fead3111-6afb-497f-a738-e7bb690a005e|Ikaria||2|9054|JG10HR||Greece
98378674-4284-49b0-8aa3-a21e904f93f0|Savannah|4221552|2|4811|6IUBPY|Georgia|United States
4a6a83ab-38bf-49b9-9c5d-ac73e36b8f6c|Wimberley||2|10535|3T7I61|Texas|United States
196a13a5-b170-4d79-9d86-f115b5fd1b37|Chikushino-shi|1864572|2|9526|N2NLI1|Fukuoka Prefecture|Japan
9dd32960-ff2a-4e25-bb33-8812762469bf|Erie|5188843|2|6492|VJNZZQ|Pennsylvania|United States
7b28c7ce-1897-4f78-ae2e-4811c26bde59|Workingston||2|8531|E3ZNEY|England|United Kingdom
6b648a47-229e-4584-85ca-2ebce778fc72|San Juan del Río|3518692|2|5883|LTQ7I7|Estado de Querétaro|Mexico
e0c5d519-aedd-43b1-b9aa-bc662929a104|Viranşehir|298033|2|2575|6GVPXX|Şanlıurfa|Turkey
791ee5c6-6031-446d-abac-e7241628966c|San Pedro Sacatepéquez|3589626|2|3643|ZRKTEE|Departamento de San Marcos|Guatemala
1905ceb5-18aa-42c8-a086-51846067d9b6|Hlohovec|3060095|2|2181|6EA4D9|Trnava|Slovakia
c5da50a3-72c4-470f-9344-16d2bd034fa6|Khŭjand|1514879|2|2525|0DHRRM|Viloyati Sughd|Tajikistan
b724cef1-1a06-42ab-8685-6342445645a5|Bazar-Korgon|1528717|2|5467|B2Y47L|Jalal-Abad oblast|Kyrgyzstan
6910d49d-5a69-455b-8f56-3540c9fb4d3f|Bua Yai|1611492|2|2488|M0P9OZ|Changwat Nakhon Ratchasima|Thailand
b67138aa-2641-458e-b812-e245fdb0d2fd|Fort St John||2|8313|4CTTVW|British Columbia|Canada
8aa6a160-8752-45ac-ba81-9eab62676788|Marshall||2|9860|AZ73VM|Michigan|United States
ac5dff17-9680-4568-a763-ef913e1bebe7|Baskil|321929|2|2751|GFNX2T|Elazığ|Turkey
840d7903-cd2d-4555-88e8-3f75ae71073a|Sisŏphŏn|1822207|2|5476|TJ0DNA|Banteay Meanchey|Cambodia
be22f4b0-0924-4b8b-972e-0e366f0736cf|Barnstable|4929771|2|6480|OATFP7|Massachusetts|United States
65a0a88e-c8fc-41a9-9873-233832a7e0d6|Dryden||2|10173|D0ECJR|Ontario|Canada
5b9f7ada-0fd3-4f5d-b1d7-e93b8db3791d|Qeshm|119374|2|4122|4119HT|Hormozgan|Iran
b43d3552-9dd1-4889-b40b-1cfb550ea20b|Cote DOr||2|8695|6NW6QH||France
f5ec867a-bd76-4349-942a-be0db1b01cb8|Victoria|241131|2|1031|AT1WDH|English River|Seychelles
823c7bef-6362-4d58-9b42-a388ed8487ac|Mīāndoāb|124085|2|4143|RQ4AVV|Ostān-e Āz̄arbāyjān-e Gharbī|Iran
9277777f-741d-45a1-b645-8718a4318010|Albany||2|10483|XPQLRH|State of Western Australia|Australia
7daa06ea-18ce-4056-ba37-80795f72658d|Banská Bystrica|3061186|2|2186|8KCRAX|Banska Bystrica|Slovakia
380e66d5-cfcb-406b-9c86-0365c18fd86d|Witteveen||2|9958|FEBBHU||Netherlands
bafbc5d8-5533-4fcb-ba68-751ff8f74a2b|Wahpeton||2|10103|M4NPJN|North Dakota|United States
5314e446-e811-4498-8c4e-dbcb231b99fc|100 Mile House||2|8339|WRBZHU|British Columbia|Canada
b2232d96-8c16-4467-bb20-5f6d6d782e2e|Vienau||2|8944|L205TP||Germany
10af1097-3679-4263-be71-dfcb0fce8979|Spring Valley||2|9087|E9RPVR|Illinois|United States
25a07e8f-8217-4747-be05-367fdd370148|Sillamäe|588686|2|3268|3T48V1|Ida-Virumaa|Estonia
d65decbb-60d5-4b3c-8530-dc0a5546d3f8|Préveza|254698|2|3597|Q8B5TD|Epirus|Greece
f6b8d25c-9057-43e6-86d7-282e9a46fa39|Amnat Charoen|1621060|2|2507|DN1EQO|Changwat Amnat Charoen|Thailand
25d8ebf1-1859-469b-98b9-5580b46dd953|Lovington||2|10038|WY7VD6|New Mexico|United States
fe6d7e87-c537-4486-8ac3-b5a482300b1d|Angus||2|10163|01HRGK|Ontario|Canada
ded08113-c67d-4846-8b30-4b880b2cbc55|Iquitos|3696183|2|326|OS8P73|Loreto|Peru
ded1a5d0-d48a-4fc6-a302-564d4773e973|Belaya Kalitva|578155|2|970|U9GJAW|Rostovskaya Oblast’|Russia
a9920dfb-e807-4239-81aa-703d63de45ea|Kirkintilloch|2645261|2|4597|QDAIAW|Scotland|United Kingdom
90604515-9213-4f56-8f4e-163c11e05aac|San José de Ocoa|3493100|2|3174|ZS1FCE|Provincia de San José de Ocoa|Dominican Republic
77cceacb-724c-4b37-942d-7a27262b04a1|Ishinomaki|2112576|2|9270|2YT065|Miyagi-ken|Japan
fd9c62f7-c46d-462c-ac45-a4d5fcb409d3|San Miguelito|3701329|2|312|DVLE65|Provincia de Panamá|Panama
7fb88c2e-7001-4178-b3f6-44bd93acf121|Abashiri||2|9317|6F00BD||Japan
3c342ba3-ca3f-4600-83e9-dcd1fa5712cd|Skowhegan||2|9162|FOLB1Z|Indiana|United States
2be3f8b7-ba0e-4238-b062-5ca03b738810|Tsuruga|1849592|2|9637|WLBLV9|Fukui|Japan
fe81fc67-ccb5-495b-a298-b7908905da4b|Pskov|504341|2|906|UM7QSI|Pskovskaya Oblast’|Russia
